# Condensed brief

## 2-adic odd core landscape

This is a list of integers in consecutive order. For every `n`:
- `oc` is the 2-adic "odd core" of the number, after removing all factors of 2. For odd numbers, oc is the number itself.
- `k` is the 2-adic exponent, the number of halvings (n = oc * 2^k). For odd numbers, k is always 0.
- `dist` is the odd-to-odd Collatz stopping distance of the odd core.
- residues of the odd core modulo a set of small primes follows (`m3`, `m5`, etc)

oc,k,dist,m3,m5,m7,m11,m13,m17,m19,m23,m29,m31
oc(1971+1),2,493,1,3,3,9,12,0,18,10,0
oc(1989-1),2,497,2,2,0,2,3,4,3,14,4
oc(1989+1),1,995,2,0,1,5,7,9,7,6,9
oc(2009-1),3,251,2,1,6,9,4,13,4,21,19
oc(2009+1),1,1005,0,0,4,4,4,2,17,16,19
oc(2141-1),2,535,1,0,3,7,2,8,3,6,13
oc(2141+1),1,1071,0,1,0,4,5,0,7,13,27
oc(2147-1),1,1073,2,3,2,6,7,2,9,15,0
oc(2147+1),2,537,0,2,5,9,4,10,5,8,15
oc(2149-1),2,537,0,2,5,9,4,10,5,8,15
oc(2149+1),1,1075,1,0,4,8,9,4,11,17,2
oc(3861-1),2,965,2,0,6,8,3,13,15,22,8
oc(3861+1),1,1931,2,1,6,6,7,10,12,22,17
oc(3925-1),2,981,0,1,1,2,6,12,12,15,24
oc(3925+1),1,1963,1,3,3,5,0,8,6,8,20
oc(3939-1),1,1969,1,4,2,0,6,14,12,14,26
oc(3939+1),2,985,1,0,5,6,10,16,16,19,28
oc(3941-1),2,985,1,0,5,6,10,16,16,19,28
oc(3941+1),1,1971,0,1,4,2,8,16,14,16,28
oc(3981-1),2,995,2,0,1,5,7,9,7,6,9
oc(3981+1),1,1991,2,1,3,0,2,2,15,13,19
oc(4017-1),4,251,2,1,6,9,4,13,4,21,19
oc(4017+1),1,2009,2,4,0,7,7,3,14,8,8
oc(4019-1),1,2009,2,4,0,7,7,3,14,8,8
oc(4019+1),2,1005,0,0,4,4,4,2,17,16,19
oc(4043-1),1,2021,2,1,5,8,6,15,7,20,20
oc(4043+1),2,1011,0,1,3,10,10,8,4,22,25
oc(4277-1),2,1069,1,4,5,2,3,15,5,11,25
oc(4277+1),1,2139,0,4,4,5,7,14,11,0,22
oc(4293-1),2,1073,2,3,2,6,7,2,9,15,0
oc(4293+1),1,2147,2,2,5,2,2,5,0,8,1
oc(4297-1),3,537,0,2,5,9,4,10,5,8,15
oc(4297+1),1,2149,1,4,0,4,4,7,2,10,3
oc(4301-1),2,1075,1,0,4,8,9,4,11,17,2
oc(4301+1),1,2151,0,1,2,6,6,9,4,12,5

# dist 4:
oc(11-1),1,5,2,0,5,5,5,5,5,5,5
oc(11+1),2,3,0,3,3,3,3,3,3,3,3
oc(23-1),1,11,2,1,4,0,11,11,11,11,11
oc(23+1),3,3,0,3,3,3,3,3,3,3,3
oc(45-1),2,11,2,1,4,0,11,11,11,11,11
oc(45+1),1,23,2,3,2,1,10,6,4,0,23
oc(93-1),2,23,2,3,2,1,10,6,4,0,23
oc(93+1),1,47,2,2,5,3,8,13,9,1,18
oc(181-1),2,45,0,0,3,1,6,11,7,22,16
oc(181+1),1,91,1,1,0,3,0,6,15,22,4
oc(201-1),3,25,1,0,4,3,12,8,6,2,25
oc(201+1),1,101,2,1,3,2,10,16,6,9,14
oc(369-1),4,23,2,3,2,1,10,6,4,0,23
oc(369+1),1,185,2,0,3,9,3,15,14,1,11
oc(373-1),2,93,0,3,2,5,2,8,17,1,6
oc(373+1),1,187,1,2,5,0,5,0,16,3,13
oc(401-1),4,25,1,0,4,3,12,8,6,2,25
oc(401+1),1,201,0,1,5,3,6,14,11,17,27
oc(403-1),1,201,0,1,5,3,6,14,11,17,27
oc(403+1),2,101,2,1,3,2,10,16,6,9,14
oc(725-1),2,181,1,1,6,5,12,11,10,20,7
oc(725+1),1,363,0,3,6,0,12,6,2,18,15
oc(739-1),1,369,0,4,5,6,5,12,8,1,21
oc(739+1),2,185,2,0,3,9,3,15,14,1,11
oc(753-1),4,47,2,2,5,3,8,13,9,1,18
oc(753+1),1,377,2,2,6,3,0,3,16,9,0
oc(803-1),1,401,2,1,2,5,11,10,2,10,24
oc(803+1),2,201,0,1,5,3,6,14,11,17,27
oc(805-1),2,201,0,1,5,3,6,14,11,17,27
oc(805+1),1,403,1,3,4,7,0,12,4,12,26
oc(1477-1),2,369,0,4,5,6,5,12,8,1,21
oc(1477+1),1,739,1,4,4,2,11,8,17,3,14
oc(1493-1),2,373,1,3,2,10,9,16,12,5,25
oc(1493+1),1,747,0,2,5,10,6,16,6,11,22
oc(1507-1),1,753,0,3,4,5,12,5,12,17,28
oc(1507+1),2,377,2,2,6,3,0,3,16,9,0
oc(1605-1),2,401,2,1,2,5,11,10,2,10,24
oc(1605+1),1,803,2,3,5,0,10,4,5,21,20
oc(1611-1),1,805,1,0,0,2,12,6,7,0,22
oc(1611+1),2,403,1,3,4,7,0,12,4,12,26
oc(1613-1),2,403,1,3,4,7,0,12,4,12,26
oc(1613+1),1,807,0,2,2,4,1,8,9,2,24
oc(2901-1),2,725,2,0,4,10,10,11,3,12,0
oc(2901+1),1,1451,2,1,2,10,8,6,7,2,1
oc(2957-1),2,739,1,4,4,2,11,8,17,3,14
oc(2957+1),1,1479,0,4,2,5,10,0,16,7,0
oc(3013-1),2,753,0,3,4,5,12,5,12,17,28
oc(3013+1),1,1507,1,2,2,0,12,11,6,12,28
oc(3033-1),3,379,1,4,1,5,2,5,18,11,2
oc(3033+1),1,1517,2,2,5,10,9,4,16,22,9
oc(3213-1),2,803,2,3,5,0,10,4,5,21,20
oc(3213+1),1,1607,2,2,4,1,8,9,11,20,12
oc(3221-1),2,805,1,0,0,2,12,6,7,0,22
oc(3221+1),1,1611,0,1,1,5,12,13,15,1,16
oc(3223-1),1,1611,0,1,1,5,12,13,15,1,16
oc(3223+1),3,403,1,3,4,7,0,12,4,12,26

# dist 3:
oc(17-1),4,1,1,1,1,1,1,1,1,1,1
oc(17+1),1,9,0,4,2,9,9,9,9,9,9
oc(35-1),1,17,2,2,3,6,4,0,17,17,17
oc(35+1),2,9,0,4,2,9,9,9,9,9,9
oc(69-1),2,17,2,2,3,6,4,0,17,17,17
oc(69+1),1,35,2,0,0,2,9,1,16,12,6
oc(75-1),1,37,1,2,2,4,11,3,18,14,8
oc(75+1),2,19,1,4,5,8,6,2,0,19,19
oc(141-1),2,35,2,0,0,2,9,1,16,12,6
oc(141+1),1,71,2,1,1,5,6,3,14,2,13
oc(151-1),1,75,0,0,5,9,10,7,18,6,17
oc(151+1),3,19,1,4,5,8,6,2,0,19,19
oc(277-1),2,69,0,4,6,3,4,1,12,0,11
oc(277+1),1,139,1,4,6,7,9,3,6,1,23
oc(301-1),2,75,0,0,5,9,10,7,18,6,17
oc(301+1),1,151,1,1,4,8,8,15,18,13,6
oc(565-1),2,141,0,1,1,9,11,5,8,3,25
oc(565+1),1,283,1,3,3,8,10,11,17,7,22
oc(605-1),2,151,1,1,4,8,8,15,18,13,6
oc(605+1),1,303,0,3,2,6,4,14,18,4,13
oc(1109-1),2,277,1,2,4,2,4,5,11,1,16
oc(1109+1),1,555,0,0,2,5,9,11,4,3,4
oc(1137-1),4,71,2,1,1,5,6,3,14,2,13
oc(1137+1),1,569,2,4,2,8,10,8,18,17,18
oc(1205-1),2,301,1,1,0,4,2,12,16,2,11
oc(1205+1),1,603,0,3,1,9,5,8,14,5,23
oc(2261-1),2,565,1,0,5,4,6,4,14,13,14
oc(2261+1),1,1131,0,1,4,9,0,9,10,4,0
oc(2275-1),1,1137,0,2,3,4,6,15,16,10,6
oc(2275+1),2,569,2,4,2,8,10,8,18,17,18
oc(2417-1),4,151,1,1,4,8,8,15,18,13,6
oc(2417+1),1,1209,0,4,5,10,0,2,12,13,20
oc(2421-1),2,605,2,0,3,0,7,10,16,7,25
oc(2421+1),1,1211,2,1,0,1,2,4,14,15,22
oc(4437-1),2,1109,2,4,3,9,4,4,7,5,7
oc(4437+1),1,2219,2,4,0,8,9,9,15,11,15
oc(4549-1),2,1137,0,2,3,4,6,15,16,10,6
oc(4549+1),1,2275,1,0,0,9,0,14,14,21,13
oc(4821-1),2,1205,2,0,1,6,9,15,8,9,16
oc(4821+1),1,2411,2,1,3,2,6,14,17,19,4
oc(4835-1),1,2417,2,2,2,8,12,3,4,2,10
oc(4835+1),2,1209,0,4,5,10,0,2,12,13,20
oc(4849-1),4,303,0,3,2,6,4,14,18,4,13
oc(4849+1),1,2425,1,0,3,5,7,11,12,10,18

# dist 2:
oc(3-1),1,1,1,1,1,1,1,1,1,1,1
oc(3+1),2,1,1,1,1,1,1,1,1,1,1
oc(13-1),2,3,0,3,3,3,3,3,3,3,3
oc(13+1),1,7,1,2,0,7,7,7,7,7,7
oc(53-1),2,13,1,3,6,2,0,13,13,13,13
oc(53+1),1,27,0,2,6,5,1,10,8,4,27
oc(113-1),4,7,1,2,0,7,7,7,7,7,7
oc(113+1),1,57,0,2,1,2,5,6,0,11,28
oc(213-1),2,53,2,3,4,9,1,2,15,7,24
oc(213+1),1,107,2,2,2,8,3,5,12,15,20
oc(227-1),1,113,2,3,1,3,9,11,18,21,26
oc(227+1),2,57,0,2,1,2,5,6,0,11,28
oc(453-1),2,113,2,3,1,3,9,11,18,21,26
oc(453+1),1,227,2,2,3,7,6,6,18,20,24
oc(853-1),2,213,0,3,3,4,5,9,4,6,10
oc(853+1),1,427,1,2,0,9,11,2,9,13,21
oc(909-1),2,227,2,2,3,7,6,6,18,20,24
oc(909+1),1,455,2,0,0,4,0,13,18,18,20
oc(1813-1),2,453,0,3,5,2,11,11,16,16,18
oc(1813+1),1,907,1,2,4,5,10,6,14,10,8
oc(3413-1),2,853,1,3,6,6,8,3,17,2,12
oc(3413+1),1,1707,0,2,6,2,4,7,16,5,25
oc(3637-1),2,909,0,4,6,7,12,8,16,12,10
oc(3637+1),1,1819,1,4,6,4,12,0,14,2,21

# dist 1:
oc(5-1),2,1,1,1,1,1,1,1,1,1,1
oc(5+1),1,3,0,3,3,3,3,3,3,3,3
oc(21-1),2,5,2,0,5,5,5,5,5,5,5
oc(21+1),1,11,2,1,4,0,11,11,11,11,11
oc(85-1),2,21,0,1,0,10,8,4,2,21,21
oc(85+1),1,43,1,3,1,10,4,9,5,20,14
oc(341-1),2,85,1,0,1,8,7,0,9,16,27
oc(341+1),1,171,0,1,3,6,2,1,0,10,26
oc(1365-1),2,341,2,1,5,0,3,1,18,19,22
oc(1365+1),1,683,2,3,4,1,7,3,18,16,16

# dist 0:
oc(1-1),0,0,0,0,0,0,0,0,0,0,0
oc(1+1),1,1,1,1,1,1,1,1,1,1,1

---

## Natural order of prime factor sets

The pattern of prime factors in integers is a cycle modulo the product of primes as you increment n. Call this the "natural" permutation, the one you get by simply adding 1. This transform is the only thing +1 knows how to do.

Successive numbers share no factors, which amounts to an information-preserving mechanism. The +1 operation is an invertible permutation over all prime factor rings of integers at once, which is a very complicated mapping, but it's also a cycle modulo the product of a subset of those rings, which makes it predictable.

The two prime factors (2 and 3) cycle with period 6. The first two columns represent the presence of prime factors 2 and 3:

00 (1)  
10 (2)
01 (3)
10 (4)
00 (5)
11 (6)

Values repeat because they have higher prime factors (like 5) that are not shown.

The first 3 prime factors appear with period (2 * 3 * 5) = 30. The existing 6-cycle repeats 5 times, the new 5-cycle repeats 6 times alongside it, so touching every unique combination of 3 factors takes 30 steps. Natural order looks like this:

000
100
010
100
001
110
000
100
010
101
000
110
000
100
011
100
000
110
000
101
010
100
000
110
001
100
010
100
000
111

The first 4 factors appear in a cycle with period (2 * 3 * 5 * 7) = 210:

0000
1000
0100
1000
0010
1100
0001
1000
0100
1010
0000
1100
0000
1001
0110
1000
0000
1100
0000
1010
0101
1000
0000
1100
0010
1000
0100
1001
0000
1110
0000
1000
0100
1000
0011
1100
0000
1000
0100
1010
0000
1101
0000
1000
0110
1000
0000
1100
0001
1010
0100
1000
0000
1100
0010
1001
0100
1000
0000
1110
0000
1000
0101
1000
0010
1100
0000
1000
0100
1011
0000
1100
0000
1000
0110
1000
0001
1100
0000
1010
0100
1000
0000
1101
0010
1000
0100
1000
0000
1110
0001
1000
0100
1000
0010
1100
0000
1001
0100
1010
0000
1100
0000
1000
0111
1000
0000
1100
0000
1010
0100
1001
0000
1100
0010
1000
0100
1000
0001
1110
0000
1000
0100
1000
0010
1101
0000
1000
0100
1010
0000
1100
0001
1000
0110
1000
0000
1100
0000
1011
0100
1000
0000
1100
0010
1000
0101
1000
0000
1110
0000
1000
0100
1001
0010
1100
0000
1000
0100
1010
0001
1100
0000
1000
0110
1000
0000
1101
0000
1010
0100
1000
0000
1100
0011
1000
0100
1000
0000
1110
0000
1001
0100
1000
0010
1100
0000
1000
0101
1010
0000
1100
0000
1000
0110
1001
0000
1100
0000
1010
0100
1000
0001
1100
0010
1000
0100
1000
0000
1111

Some states appear much more often than others, but all combinations of factors are represented at least once. Numbers having no factors among {2, 3, 5, 7} (0000) appear 48/210 times, and the factor set {2, 3, 5, 7} = 210 (1111) appears one time. 

0000 * 48 (0)
1000 * 48	(2)
0100 * 24 (3)
0010 * 12 (5)
1010 * 12 (10)
0001 * 8  (7)
1001 * 8  (14)
1100 * 8  (6)
0110 * 6	(15)
1110 * 6	(30)
0101 * 4	(21)
1101 * 4	(42)
0011 * 2	(35)
1011 * 2	(70)
0111 * 1	(105)
1111 * 1	(210)

Including new prime factors for large values of n quickly explodes the length of an exhaustive cycle:

Factor  Length
11      2310
13      30030
17      510510
19      9699690

Subcycles still happen at the same rate, and note that prime factors higher than n at any given time "don't count". 

---

This is a "piano roll" view showing an extended factor set, padded with dashes for readability. The column for prime 2 has been removed, and the first 45 odd prime factors (3-199 inclusive) are marked, for numbers up to 2*3*5*7 = 210. Even numbers are represented by their 2-adic valuations. Note that this does not change their odd prime factor sets, so the permutation you see is still in natural order.

- `oc` is the 2-adic "odd core" of the number, after removing all factors of 2. For odd numbers, oc is the number itself.
- `k` is the 2-adic exponent, the number of halvings (n = oc * 2^k). For odd numbers, k is always 0.
- ternary and binary representations of the oc are given.
- `factors` is a mask of the odd prime factor set of oc, where each X represents a prime factor (3, 5, 7, etc)

  oc,k,base3,base2,factors
   1,0,00001,00000001,---------------------------------------------
   1,1,00001,00000001,---------------------------------------------
   3,0,00010,00000011,X--------------------------------------------
   1,2,00001,00000001,---------------------------------------------
   5,0,00012,00000101,-X-------------------------------------------
   3,1,00010,00000011,X--------------------------------------------
   7,0,00021,00000111,--X------------------------------------------
   1,3,00001,00000001,---------------------------------------------
   9,0,00100,00001001,X--------------------------------------------
   5,1,00012,00000101,-X-------------------------------------------
  11,0,00102,00001011,---X-----------------------------------------
   3,2,00010,00000011,X--------------------------------------------
  13,0,00111,00001101,----X----------------------------------------
   7,1,00021,00000111,--X------------------------------------------
  15,0,00120,00001111,XX-------------------------------------------
   1,4,00001,00000001,---------------------------------------------
  17,0,00122,00010001,-----X---------------------------------------
   9,1,00100,00001001,X--------------------------------------------
  19,0,00201,00010011,------X--------------------------------------
   5,2,00012,00000101,-X-------------------------------------------
  21,0,00210,00010101,X-X------------------------------------------
  11,1,00102,00001011,---X-----------------------------------------
  23,0,00212,00010111,-------X-------------------------------------
   3,3,00010,00000011,X--------------------------------------------
  25,0,00221,00011001,-X-------------------------------------------
  13,1,00111,00001101,----X----------------------------------------
  27,0,01000,00011011,X--------------------------------------------
   7,2,00021,00000111,--X------------------------------------------
  29,0,01002,00011101,--------X------------------------------------
  15,1,00120,00001111,XX-------------------------------------------
  31,0,01011,00011111,---------X-----------------------------------
   1,5,00001,00000001,---------------------------------------------
  33,0,01020,00100001,X--X-----------------------------------------
  17,1,00122,00010001,-----X---------------------------------------
  35,0,01022,00100011,-XX------------------------------------------
   9,2,00100,00001001,X--------------------------------------------
  37,0,01101,00100101,----------X----------------------------------
  19,1,00201,00010011,------X--------------------------------------
  39,0,01110,00100111,X---X----------------------------------------
   5,3,00012,00000101,-X-------------------------------------------
  41,0,01112,00101001,-----------X---------------------------------
  21,1,00210,00010101,X-X------------------------------------------
  43,0,01121,00101011,------------X--------------------------------
  11,2,00102,00001011,---X-----------------------------------------
  45,0,01200,00101101,XX-------------------------------------------
  23,1,00212,00010111,-------X-------------------------------------
  47,0,01202,00101111,-------------X-------------------------------
   3,4,00010,00000011,X--------------------------------------------
  49,0,01211,00110001,--X------------------------------------------
  25,1,00221,00011001,-X-------------------------------------------
  51,0,01220,00110011,X----X---------------------------------------
  13,2,00111,00001101,----X----------------------------------------
  53,0,01222,00110101,--------------X------------------------------
  27,1,01000,00011011,X--------------------------------------------
  55,0,02001,00110111,-X-X-----------------------------------------
   7,3,00021,00000111,--X------------------------------------------
  57,0,02010,00111001,X-----X--------------------------------------
  29,1,01002,00011101,--------X------------------------------------
  59,0,02012,00111011,---------------X-----------------------------
  15,2,00120,00001111,XX-------------------------------------------
  61,0,02021,00111101,----------------X----------------------------
  31,1,01011,00011111,---------X-----------------------------------
  63,0,02100,00111111,X-X------------------------------------------
   1,6,00001,00000001,---------------------------------------------
  65,0,02102,01000001,-X--X----------------------------------------
  33,1,01020,00100001,X--X-----------------------------------------
  67,0,02111,01000011,-----------------X---------------------------
  17,2,00122,00010001,-----X---------------------------------------
  69,0,02120,01000101,X------X-------------------------------------
  35,1,01022,00100011,-XX------------------------------------------
  71,0,02122,01000111,------------------X--------------------------
   9,3,00100,00001001,X--------------------------------------------
  73,0,02201,01001001,-------------------X-------------------------
  37,1,01101,00100101,----------X----------------------------------
  75,0,02210,01001011,XX-------------------------------------------
  19,2,00201,00010011,------X--------------------------------------
  77,0,02212,01001101,--XX-----------------------------------------
  39,1,01110,00100111,X---X----------------------------------------
  79,0,02221,01001111,--------------------X------------------------
   5,4,00012,00000101,-X-------------------------------------------
  81,0,10000,01010001,X--------------------------------------------
  41,1,01112,00101001,-----------X---------------------------------
  83,0,10002,01010011,---------------------X-----------------------
  21,2,00210,00010101,X-X------------------------------------------
  85,0,10011,01010101,-X---X---------------------------------------
  43,1,01121,00101011,------------X--------------------------------
  87,0,10020,01010111,X-------X------------------------------------
  11,3,00102,00001011,---X-----------------------------------------
  89,0,10022,01011001,----------------------X----------------------
  45,1,01200,00101101,XX-------------------------------------------
  91,0,10101,01011011,--X-X----------------------------------------
  23,2,00212,00010111,-------X-------------------------------------
  93,0,10110,01011101,X--------X-----------------------------------
  47,1,01202,00101111,-------------X-------------------------------
  95,0,10112,01011111,-X----X--------------------------------------
   3,5,00010,00000011,X--------------------------------------------
  97,0,10121,01100001,-----------------------X---------------------
  49,1,01211,00110001,--X------------------------------------------
  99,0,10200,01100011,X--X-----------------------------------------
  25,2,00221,00011001,-X-------------------------------------------
 101,0,10202,01100101,------------------------X--------------------
  51,1,01220,00110011,X----X---------------------------------------
 103,0,10211,01100111,-------------------------X-------------------
  13,3,00111,00001101,----X----------------------------------------
 105,0,10220,01101001,XXX------------------------------------------
  53,1,01222,00110101,--------------X------------------------------
 107,0,10222,01101011,--------------------------X------------------
  27,2,01000,00011011,X--------------------------------------------
 109,0,11001,01101101,---------------------------X-----------------
  55,1,02001,00110111,-X-X-----------------------------------------
 111,0,11010,01101111,X---------X----------------------------------
   7,4,00021,00000111,--X------------------------------------------
 113,0,11012,01110001,----------------------------X----------------
  57,1,02010,00111001,X-----X--------------------------------------
 115,0,11021,01110011,-X-----X-------------------------------------
  29,2,01002,00011101,--------X------------------------------------
 117,0,11100,01110101,X---X----------------------------------------
  59,1,02012,00111011,---------------X-----------------------------
 119,0,11102,01110111,--X--X---------------------------------------
  15,3,00120,00001111,XX-------------------------------------------
 121,0,11111,01111001,---X-----------------------------------------
  61,1,02021,00111101,----------------X----------------------------
 123,0,11120,01111011,X----------X---------------------------------
  31,2,01011,00011111,---------X-----------------------------------
 125,0,11122,01111101,-X-------------------------------------------
  63,1,02100,00111111,X-X------------------------------------------
 127,0,11201,01111111,-----------------------------X---------------
   1,7,00001,00000001,---------------------------------------------
 129,0,11210,10000001,X-----------X--------------------------------
  65,1,02102,01000001,-X--X----------------------------------------
 131,0,11212,10000011,------------------------------X--------------
  33,2,01020,00100001,X--X-----------------------------------------
 133,0,11221,10000101,--X---X--------------------------------------
  67,1,02111,01000011,-----------------X---------------------------
 135,0,12000,10000111,XX-------------------------------------------
  17,3,00122,00010001,-----X---------------------------------------
 137,0,12002,10001001,-------------------------------X-------------
  69,1,02120,01000101,X------X-------------------------------------
 139,0,12011,10001011,--------------------------------X------------
  35,2,01022,00100011,-XX------------------------------------------
 141,0,12020,10001101,X------------X-------------------------------
  71,1,02122,01000111,------------------X--------------------------
 143,0,12022,10001111,---XX----------------------------------------
   9,4,00100,00001001,X--------------------------------------------
 145,0,12101,10010001,-X------X------------------------------------
  73,1,02201,01001001,-------------------X-------------------------
 147,0,12110,10010011,X-X------------------------------------------
  37,2,01101,00100101,----------X----------------------------------
 149,0,12112,10010101,---------------------------------X-----------
  75,1,02210,01001011,XX-------------------------------------------
 151,0,12121,10010111,----------------------------------X----------
  19,3,00201,00010011,------X--------------------------------------
 153,0,12200,10011001,X----X---------------------------------------
  77,1,02212,01001101,--XX-----------------------------------------
 155,0,12202,10011011,-X-------X-----------------------------------
  39,2,01110,00100111,X---X----------------------------------------
 157,0,12211,10011101,-----------------------------------X---------
  79,1,02221,01001111,--------------------X------------------------
 159,0,12220,10011111,X-------------X------------------------------
   5,5,00012,00000101,-X-------------------------------------------
 161,0,12222,10100001,--X----X-------------------------------------
  81,1,10000,01010001,X--------------------------------------------
 163,0,20001,10100011,------------------------------------X--------
  41,2,01112,00101001,-----------X---------------------------------
 165,0,20010,10100101,XX-X-----------------------------------------
  83,1,10002,01010011,---------------------X-----------------------
 167,0,20012,10100111,-------------------------------------X-------
  21,3,00210,00010101,X-X------------------------------------------
 169,0,20021,10101001,----X----------------------------------------
  85,1,10011,01010101,-X---X---------------------------------------
 171,0,20100,10101011,X-----X--------------------------------------
  43,2,01121,00101011,------------X--------------------------------
 173,0,20102,10101101,--------------------------------------X------
  87,1,10020,01010111,X-------X------------------------------------
 175,0,20111,10101111,-XX------------------------------------------
  11,4,00102,00001011,---X-----------------------------------------
 177,0,20120,10110001,X--------------X-----------------------------
  89,1,10022,01011001,----------------------X----------------------
 179,0,20122,10110011,---------------------------------------X-----
  45,2,01200,00101101,XX-------------------------------------------
 181,0,20201,10110101,----------------------------------------X----
  91,1,10101,01011011,--X-X----------------------------------------
 183,0,20210,10110111,X---------------X----------------------------
  23,3,00212,00010111,-------X-------------------------------------
 185,0,20212,10111001,-X--------X----------------------------------
  93,1,10110,01011101,X--------X-----------------------------------
 187,0,20221,10111011,---X-X---------------------------------------
  47,2,01202,00101111,-------------X-------------------------------
 189,0,21000,10111101,X-X------------------------------------------
  95,1,10112,01011111,-X----X--------------------------------------
 191,0,21002,10111111,-----------------------------------------X---
   3,6,00010,00000011,X--------------------------------------------
 193,0,21011,11000001,------------------------------------------X--
  97,1,10121,01100001,-----------------------X---------------------
 195,0,21020,11000011,XX--X----------------------------------------
  49,2,01211,00110001,--X------------------------------------------
 197,0,21022,11000101,-------------------------------------------X-
  99,1,10200,01100011,X--X-----------------------------------------
 199,0,21101,11000111,--------------------------------------------X
  25,3,00221,00011001,-X-------------------------------------------
 201,0,21110,11001001,X----------------X---------------------------
 101,1,10202,01100101,------------------------X--------------------
 203,0,21112,11001011,--X-----X------------------------------------
  51,2,01220,00110011,X----X---------------------------------------
 205,0,21121,11001101,-X---------X---------------------------------
 103,1,10211,01100111,-------------------------X-------------------
 207,0,21200,11001111,X------X-------------------------------------
  13,4,00111,00001101,----X----------------------------------------
 209,0,21202,11010001,---X--X--------------------------------------
 105,1,10220,01101001,XXX------------------------------------------
 

# Factor set distribution

 This is the Collatz orbit of 27, with a very wide factor set to show all of them.
 
   n,    base3,        base2, dist, factors
  27,     1000,        11011,   41  X--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
  41,     1112,       101001,   40, -----------X---------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
  31,     1011,        11111,   39, ---------X-----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
  47,     1202,       101111,   38, -------------X-------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
  71,     2122,      1000111,   37, ------------------X--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
 107,    10222,      1101011,   36, --------------------------X------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
 161,    12222,     10100001,   35, --X----X-------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
 121,    11111,      1111001,   34, ---X-----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
  91,    10101,      1011011,   33, --X-X----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
 137,    12002,     10001001,   32, -------------------------------X-------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
 103,    10211,      1100111,   31, -------------------------X-------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
 155,    12202,     10011011,   30, -X-------X-----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
 233,    22122,     11101001,   29, -------------------------------------------------X-------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
 175,    20111,     10101111,   28, -XX------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
 263,   100202,    100000111,   27, ------------------------------------------------------X--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
 395,   112122,    110001011,   26, -X------------------X------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
 593,   210222,   1001010001,   25, ----------------------------------------------------------------------------------------------------------X----------------------------------------------------------------------------------------------------------------------------------------------------
 445,   121111,    110111101,   24, -X--------------------X----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
 167,    20012,     10100111,   23, -------------------------------------X-------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
 251,   100022,     11111011,   22, ----------------------------------------------------X----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
 377,   111222,    101111001,   21, ----X---X------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
 283,   101111,    100011011,   20, -----------------------------------------------------------X---------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
 425,   120202,    110101001,   19, -X---X---------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
 319,   102211,    100111111,   18, ---X----X------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
 479,   122202,    111011111,   17, ------------------------------------------------------------------------------------------X--------------------------------------------------------------------------------------------------------------------------------------------------------------------
 719,   222122,   1011001111,   16, ------------------------------------------------------------------------------------------------------------------------------X--------------------------------------------------------------------------------------------------------------------------------
1079,  1110222,  10000110111,   15, ----X----------------X-----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
1619,  2012222,  11001010011,   14, --------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------X
2429, 10022222, 100101111101,   13, --X----------------------------------------------------------------X-------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
 911,  1020202,   1110001111,   12, ----------------------------------------------------------------------------------------------------------------------------------------------------------X----------------------------------------------------------------------------------------------------
1367,  1212122,  10101010111,   11, -------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------X-------------------------------------
