This is a focused 2-adic view of the first 10000 integers in consecutive order, without residues. Use this to confirm patterns seen in smaller numbers and also to search for extended structure.

For every integer n:
- oc is the 2-adic "odd core" of the number, after removing all factors of 2. For odd numbers, oc is the number itself.
4561,,18
2281,1,54
4563,,54
1141,2,37
4565,,37
2283,1,18
4567,,18
571,3,8
4569,,8
2285,1,8
4571,,18
1143,2,8
4573,,8
2287,1,42
4575,,42
143,5,37
4577,,54
2289,1,37
4579,,37
1145,2,54
4581,,54
2291,1,54
4583,,30
573,3,37
4585,,54
2293,1,37
4587,,42
1147,2,18
4589,,18
2295,1,18
4591,,61
287,4,13
4593,,37
2297,1,18
4595,,18
1149,2,13
4597,,13
2299,1,54
4599,,54
575,3,13
4601,,18
2301,1,13
4603,,42
1151,2,18
4605,,18
2303,1,18
4607,,54
9,9,6
4609,,13
2305,1,37
4611,,37
1153,2,54
4613,,54
2307,1,54
4615,,30
577,3,8
4617,,37
2309,1,8
4619,,54
1155,2,8
4621,,8
2311,1,54
4623,,54
289,4,8
4625,,8
2313,1,37
4627,,37
1157,2,8
4629,,8
2315,1,37
4631,,37
579,3,8
4633,,37
2317,1,8
4635,,30
1159,2,18
4637,,18
2319,1,18
4639,,30
145,5,42
4641,,18
2321,1,8
4643,,8
1161,2,66
4645,,66
2323,1,66
4647,,18
581,3,42
4649,,47
2325,1,42
4651,,8
1163,2,54
4653,,54
2327,1,54
4655,,30
291,4,42
4657,,54
2329,1,54
4659,,54
1165,2,42
4661,,42
2331,1,37
4663,,37
583,3,8
4665,,47
2333,1,8
4667,,8
1167,2,8
4669,,8
2335,1,30
4671,,30
73,6,42
4673,,18
2337,1,18
4675,,18
1169,2,18
4677,,18
2339,1,18
4679,,13
585,3,18
4681,,13
2341,1,18
4683,,18
1171,2,18
4685,,18
2343,1,54
4687,,54
293,4,42
4689,,54
2345,1,54
4691,,54
1173,2,42
4693,,42
2347,1,37
4695,,37
587,3,42
4697,,37
2349,1,42
4699,,27
1175,2,42
4701,,42
2351,1,18
4703,,18
147,5,42
4705,,18
2353,1,8
4707,,8
1177,2,8
4709,,8
2355,1,8
4711,,18
589,3,42
4713,,54
2357,1,42
4715,,35
1179,2,18
4717,,18
2359,1,18
4719,,35
295,4,18
4721,,42
2361,1,18
4723,,18
1181,2,18
4725,,18
2363,1,18
4727,,18
591,3,18
4729,,18
2365,1,18
4731,,18
1183,2,30
4733,,30
2367,1,30
4735,,54
37,7,6
4737,,18
2369,1,42
4739,,42
1185,2,54
4741,,54
2371,1,54
4743,,18
593,3,25
4745,,15
2373,1,25
4747,,54
1187,2,25
4749,,25
2375,1,59
4751,,59
297,4,25
4753,,15
2377,1,15
4755,,15
1189,2,25
4757,,25
2379,1,25
4759,,25
595,3,25
4761,,8
2381,1,25
4763,,71
1191,2,15
4765,,15
2383,1,15
4767,,35
149,5,6
4769,,25
2385,1,35
4771,,35
1193,2,35
4773,,35
2387,1,35
4775,,18
597,3,6
4777,,35
2389,1,6
4779,,25
1195,2,42
4781,,42
2391,1,42
4783,,25
299,4,42
4785,,23
2393,1,23
4787,,23
1197,2,42
4789,,42
2395,1,8
4791,,8
599,3,42
4793,,23
2397,1,42
4795,,59
1199,2,23
4797,,23
2399,1,23
4799,,59
75,6,3
4801,,42
2401,1,59
4803,,59
1201,2,18
4805,,18
2403,1,18
4807,,42
601,3,18
4809,,13
2405,1,18
4811,,13
1203,2,18
4813,,18
2407,1,23
4815,,23
301,4,3
4817,,42
2409,1,42
4819,,42
1205,2,3
4821,,3
2411,1,59
4823,,59
603,3,23
4825,,18
2413,1,23
4827,,35
1207,2,23
4829,,23
2415,1,42
4831,,42
151,5,3
4833,,23
2417,1,3
4835,,3
1209,2,18
4837,,18
2419,1,18
4839,,59
605,3,3
4841,,35
2421,1,3
4843,,59
1211,2,23
4845,,23
2423,1,23
4847,,59
303,4,13
4849,,3
2425,1,59
4851,,59
1213,2,13
4853,,13
2427,1,42
4855,,42
607,3,13
4857,,59
2429,1,13
4859,,42
1215,2,59
4861,,59
2431,1,59
4863,,30
19,8,6
4865,,13
2433,1,13
4867,,13
1217,2,47
4869,,47
2435,1,47
4871,,13
609,3,47
4873,,42
2437,1,47
4875,,42
1219,2,47
4877,,47
2439,1,47
4879,,47
305,4,11
4881,,47
2441,1,23
4883,,23
1221,2,11
4885,,11
2443,1,13
4887,,13
611,3,11
4889,,13
2445,1,11
4891,,64
1223,2,47
4893,,47
2447,1,47
4895,,23
153,5,11
4897,,59
2449,1,47
4899,,47
1225,2,47
4901,,47
2451,1,47
4903,,35
613,3,11
4905,,59
2453,1,11
4907,,47
1227,2,47
4909,,47
2455,1,47
4911,,42
307,4,11
4913,,47
2457,1,47
4915,,47
1229,2,11
4917,,11
2459,1,35
4919,,35
615,3,23
4921,,23
2461,1,23
4923,,23
1231,2,23
4925,,23
2463,1,76
4927,,76
77,6,6
4929,,11
2465,1,23
4931,,23
1233,2,47
4933,,47
2467,1,47
4935,,71
617,3,47
4937,,47
2469,1,47
4939,,47
1235,2,47
4941,,47
2471,1,47
4943,,47
309,4,6
4945,,42
2473,1,42
4947,,42
1237,2,6
4949,,6
2475,1,23
4951,,23
619,3,47
4953,,11
2477,1,47
4955,,23
1239,2,47
4957,,47
2479,1,13
4959,,13
155,5,30
4961,,23
2481,1,11
4963,,11
1241,2,11
4965,,11
2483,1,11
4967,,59
621,3,30
4969,,23
2485,1,30
4971,,23
1243,2,23
4973,,23
2487,1,23
4975,,23
311,4,30
4977,,30
2489,1,11
4979,,11
1245,2,30
4981,,30
2491,1,35
4983,,35
623,3,47
4985,,40
2493,1,47
4987,,59
1247,2,47
4989,,47
2495,1,23
4991,,23
39,7,11
4993,,59
2497,1,30
4995,,30
1249,2,64
4997,,64
2499,1,64
4999,,30
625,3,6
5001,,20
2501,1,6
5003,,64
1251,2,6
5005,,6
2503,1,20
5007,,20
313,4,47
5009,,30
2505,1,30
5011,,30
1253,2,47
5013,,47
2507,1,11
5015,,11
627,3,47
5017,,11
2509,1,47
5019,,20
1255,2,30
5021,,30
2511,1,30
5023,,30
157,5,11
5025,,40
2513,1,47
5027,,47
1257,2,11
5029,,11
2515,1,11
5031,,40
629,3,11
5033,,30
2517,1,11
5035,,47
1259,2,28
5037,,28
2519,1,28
5039,,47
315,4,11
5041,,11
2521,1,11
5043,,11
1261,2,11
5045,,11
2523,1,47
5047,,47
631,3,11
5049,,28
2525,1,11
5051,,28
1263,2,64
5053,,64
2527,1,64
5055,,28
79,6,11
5057,,23
2529,1,23
5059,,23
1265,2,11
5061,,11
2531,1,11
5063,,47
633,3,8
5065,,23
2533,1,8
5067,,8
1267,2,8
5069,,8
2535,1,28
5071,,28
317,4,11
5073,,8
2537,1,47
5075,,47
1269,2,11
5077,,11
2539,1,64
5079,,64
635,3,8
5081,,11
2541,1,8
5083,,28
1271,2,8
5085,,8
2543,1,64
5087,,64
159,5,18
5089,,28
2545,1,11
5091,,11
1273,2,8
5093,,8
2547,1,8
5095,,23
637,3,18
5097,,64
2549,1,18
5099,,40
1275,2,28
5101,,28
2551,1,28
5103,,28
319,4,18
5105,,18
2553,1,64
5107,,64
1277,2,18
5109,,18
2555,1,18
5111,,18
639,3,47
5113,,47
2557,1,47
5115,,18
1279,2,47
5117,,47
2559,1,40
5119,,40
5,10,1
5121,,11
2561,1,52
5123,,52
1281,2,16
5125,,16
2563,1,16
5127,,52
641,3,16
5129,,52
2565,1,16
5131,,16
1283,2,16
5133,,16
2567,1,52
5135,,52
321,4,6
5137,,16
2569,1,16
5139,,16
1285,2,6
5141,,6
2571,1,16
5143,,16
643,3,6
5145,,18
2573,1,6
5147,,40
1287,2,52
5149,,52
2575,1,52
5151,,30
161,5,35
5153,,52
2577,1,6
5155,,6
1289,2,52
5157,,52
2579,1,52
5159,,52
645,3,35
5161,,40
2581,1,35
5163,,16
1291,2,16
5165,,16
2583,1,16
5167,,64
323,4,35
5169,,16
2585,1,16
5171,,16
1293,2,35
5173,,35
2587,1,52
5175,,52
647,3,11
5177,,16
2589,1,11
5179,,40
1295,2,11
5181,,11
2591,1,16
5183,,16
81,6,6
5185,,11
2593,1,11
5187,,11
1297,2,35
5189,,35
2595,1,35
5191,,23
649,3,52
5193,,28
2597,1,52
5195,,35
1299,2,52
5197,,52
2599,1,52
5199,,52
325,4,6
5201,,52
2601,1,64
5203,,64
1301,2,6
5205,,6
2603,1,35
5207,,35
651,3,35
5209,,11
2605,1,35
5211,,47
1303,2,35
5213,,35
2607,1,28
5215,,28
163,5,6
5217,,52
2609,1,16
5219,,16
1305,2,16
5221,,16
2611,1,16
5223,,18
653,3,6
5225,,28
2613,1,6
5227,,16
1307,2,64
5229,,64
2615,1,64
5231,,45
327,4,52
5233,,6
2617,1,28
5235,,28
1309,2,52
5237,,52
2619,1,35
5239,,35
655,3,52
5241,,28
2621,1,52
5243,,16
1311,2,35
5245,,35
2623,1,35
5247,,28
41,7,40
5249,,45
2625,1,6
5251,,6
1313,2,6
5253,,6
2627,1,6
5255,,28
657,3,16
5257,,64
2629,1,16
5259,,35
1315,2,16
5261,,16
2631,1,69
5263,,69
329,4,16
5265,,11
2633,1,11
5267,,11
1317,2,16
5269,,16
2635,1,16
5271,,16
659,3,16
5273,,52
2637,1,16
5275,,35
1319,2,52
5277,,52
2639,1,52
5279,,25
165,5,40
5281,,16
2641,1,35
5283,,35
1321,2,35
5285,,35
2643,1,35
5287,,25
661,3,40
5289,,16
2645,1,40
5291,,16
1323,2,16
5293,,16
2647,1,16
5295,,52
331,4,6
5297,,33
2649,1,33
5299,,33
1325,2,6
5301,,6
2651,1,52
5303,,52
663,3,6
5305,,33
2653,1,6
5307,,52
1327,2,16
5309,,16
2655,1,16
5311,,33
83,6,40
5313,,16
2657,1,16
5315,,16
1329,2,16
5317,,16
2659,1,16
5319,,16
665,3,16
5321,,16
2661,1,16
5323,,16
1331,2,16
5325,,16
2663,1,28
5327,,28
333,4,40
5329,,16
2665,1,16
5331,,16
1333,2,40
5333,,40
2667,1,13
5335,,13
667,3,52
5337,,16
2669,1,52
5339,,13
1335,2,52
5341,,52
2671,1,13
5343,,13
167,5,23
5345,,57
2673,1,40
5347,,40
1337,2,13
5349,,13
2675,1,13
5351,,69
669,3,23
5353,,13
2677,1,23
5355,,33
1339,2,6
5357,,6
2679,1,6
5359,,69
335,4,23
5361,,23
2681,1,13
5363,,13
1341,2,23
5365,,23
2683,1,23
5367,,23
671,3,33
5369,,23
2685,1,33
5371,,45
1343,2,33
5373,,33
2687,1,33
5375,,33
21,8,1
5377,,23
2689,1,23
5379,,23
1345,2,40
5381,,40
2691,1,40
5383,,23
673,3,21
5385,,52
2693,1,21
5387,,52
1347,2,21
5389,,21
2695,1,6
5391,,6
337,4,40
5393,,21
2697,1,57
5395,,57
1349,2,40
5397,,40
2699,1,21
5399,,21
675,3,40
5401,,57
2701,1,40
5403,,23
1351,2,57
5405,,57
2703,1,57
5407,,21
169,5,16
5409,,40
2705,1,11
5411,,11
1353,2,11
5413,,11
2707,1,11
5415,,11
677,3,16
5417,,21
2709,1,16
5419,,11
1355,2,40
5421,,40
2711,1,40
5423,,21
339,4,16
5425,,57
2713,1,57
5427,,57
1357,2,16
5429,,16
2715,1,33
5431,,33
679,3,21
5433,,57
2717,1,21
5435,,40
1359,2,21
5437,,21
2719,1,21
5439,,21
85,6,1
5441,,16
2721,1,21
5443,,21
1361,2,16
5445,,16
2723,1,16
5447,,33
681,3,21
5449,,57
2725,1,21
5451,,16
1363,2,21
5453,,21
2727,1,45
5455,,45
341,4,1
5457,,21
2729,1,57
5459,,57
1365,2,1
5461,,1
2731,1,40
5463,,40
683,3,11
5465,,57
2733,1,11
5467,,40
1367,2,11
5469,,11
2735,1,57
5471,,57
171,5,45
5473,,57
2737,1,11
5475,,11
1369,2,11
5477,,11
2739,1,11
5479,,69
685,3,45
5481,,11
2741,1,45
5483,,40
1371,2,40
5485,,40
2743,1,40
5487,,16
343,4,45
5489,,45
2745,1,11
5491,,11
1373,2,45
5493,,45
2747,1,21
5495,,21
687,3,11
5497,,33
2749,1,11
5499,,21
1375,2,11
5501,,11
2751,1,62
5503,,62
43,7,9
5505,,69
2753,1,45
5507,,45
1377,2,57
5509,,57
2755,1,57
5511,,45
689,3,45
5513,,33
2757,1,45
5515,,57
1379,2,45
5517,,45
2759,1,57
5519,,57
345,4,45
5521,,45
2761,1,45
5523,,45
1381,2,45
5525,,45
2763,1,11
5527,,11
691,3,45
5529,,11
2765,1,45
5531,,11
1383,2,33
5533,,33
2767,1,33
5535,,45
173,5,9
5537,,21
2769,1,21
5539,,21
1385,2,21
5541,,21
2771,1,21
5543,,74
693,3,9
5545,,16
2773,1,9
5547,,16
1387,2,21
5549,,21
2775,1,21
5551,,21
347,4,45
5553,,45
2777,1,45
5555,,45
1389,2,45
5557,,45
2779,1,57
5559,,57
695,3,45
5561,,45
2781,1,45
5563,,40
1391,2,40
5565,,40
2783,1,40
5567,,86
87,6,9
5569,,45
2785,1,21
5571,,21
1393,2,9
5573,,9
2787,1,9
5575,,21
697,3,45
5577,,11
2789,1,45
5579,,11
1395,2,45
5581,,45
2791,1,21
5583,,21
349,4,9
5585,,45
2793,1,38
5587,,38
1397,2,9
5589,,9
2795,1,21
5591,,21
699,3,21
5593,,21
2797,1,21
5595,,45
1399,2,21
5597,,21
2799,1,21
5599,,21
175,5,28
5601,,21
2801,1,9
5603,,9
1401,2,33
5605,,33
2803,1,33
5607,,21
701,3,28
5609,,38
2805,1,28
5611,,57
1403,2,45
5613,,45
2807,1,45
5615,,21
351,4,28
5617,,28
2809,1,57
5619,,57
1405,2,28
5621,,28
2811,1,18
5623,,18
703,3,62
5625,,57
2813,1,62
5627,,18
1407,2,62
5629,,62
2815,1,57
5631,,57
11,9,4
5633,,18
2817,1,28
5635,,28
1409,2,28
5637,,28
2819,1,28
5639,,28
705,3,9
5641,,11
2821,1,9
5643,,28
1411,2,9
5645,,9
2823,1,18
5647,,18
353,4,45
5649,,9
2825,1,28
5651,,28
1413,2,45
5653,,45
2827,1,38
5655,,38
707,3,45
5657,,38
2829,1,45
5659,,21
1415,2,9
5661,,9
2831,1,9
5663,,28
177,5,9
5665,,45
2833,1,45
5667,,45
1417,2,26
5669,,26
2835,1,26
5671,,26
709,3,9
5673,,74
2837,1,9
5675,,45
1419,2,45
5677,,45
2839,1,45
5679,,57
355,4,9
5681,,26
2841,1,26
5683,,26
1421,2,9
5685,,9
2843,1,62
5687,,62
711,3,21
5689,,45
2845,1,21
5691,,62
1423,2,21
5693,,21
2847,1,62
5695,,62
89,6,9
5697,,21
2849,1,21
5699,,21
1425,2,6
5701,,6
2851,1,6
5703,,16
713,3,6
5705,,26
2853,1,6
5707,,6
1427,2,6
5709,,6
2855,1,45
5711,,45
357,4,9
5713,,62
2857,1,62
5715,,62
1429,2,9
5717,,9
2859,1,26
5719,,26
715,3,6
5721,,26
2861,1,6
5723,,62
1431,2,6
5725,,6
2863,1,26
5727,,26
179,5,9
5729,,6
2865,1,6
5731,,6
1433,2,6
5733,,6
2867,1,6
5735,,62
717,3,9
5737,,38
2869,1,9
5739,,62
1435,2,26
5741,,26
2871,1,26
5743,,26
359,4,16
5745,,9
2873,1,62
5747,,62
1437,2,16
5749,,16
2875,1,16
5751,,16
719,3,16
5753,,45
2877,1,16
5755,,16
1439,2,45
5757,,45
2879,1,45
5759,,38
45,7,4
5761,,62
2881,1,9
5763,,9
1441,2,50
5765,,50
2883,1,50
5767,,16
721,3,14
5769,,62
2885,1,14
5771,,50
1443,2,14
5773,,14
2887,1,45
5775,,45
361,4,14
5777,,50
2889,1,50
5779,,50
1445,2,14
5781,,14
2891,1,14
5783,,14
723,3,14
5785,,26
2893,1,14
5787,,26
1447,2,16
5789,,16
2895,1,16
5791,,38
181,5,4
5793,,16
2897,1,50
5795,,50
1449,2,50
5797,,50
2899,1,50
5799,,74
725,3,4
5801,,26
2901,1,4
5803,,62
1451,2,50
5805,,50
2903,1,50
5807,,38
363,4,14
5809,,14
2905,1,14
5811,,14
1453,2,14
5813,,14
2907,1,50
5815,,50
727,3,14
5817,,50
2909,1,14
5819,,50
1455,2,50
5821,,50
2911,1,50
5823,,50
91,6,33
5825,,14
2913,1,38
5827,,38
1457,2,9
5829,,9
2915,1,9
5831,,14
729,3,9
5833,,26
2917,1,9
5835,,26
1459,2,9
5837,,9
2919,1,79
5839,,79
365,4,33
5841,,26
2921,1,26
5843,,26
1461,2,33
5845,,33
2923,1,50
5847,,50
731,3,50
5849,,50
2925,1,50
5851,,50
1463,2,50
5853,,50
2927,1,62
5855,,62
183,5,33
5857,,50
2929,1,33
5859,,33
1465,2,9
5861,,9
2931,1,9
5863,,45
733,3,33
5865,,35
2933,1,33
5867,,26
1467,2,50
5869,,50
2935,1,50
5871,,26
367,4,14
5873,,33
2937,1,16
5875,,16
1469,2,14
5877,,14
2939,1,26
5879,,26
735,3,14
5881,,14
2941,1,14
5883,,50
1471,2,62
5885,,62
2943,1,62
5887,,43
23,8,4
5889,,33
2945,1,26
5891,,26
1473,2,33
5893,,33
2947,1,33
5895,,26
737,3,50
5897,,26
2949,1,50
5899,,14
1475,2,50
5901,,50
2951,1,33
5903,,33
369,4,4
5905,,50
2953,1,43
5907,,43
1477,2,4
5909,,4
2955,1,50
5911,,50
739,3,4
5913,,26
2957,1,4
5915,,62
1479,2,33
5917,,33
2959,1,33
5919,,62
185,5,14
5921,,67
2961,1,9
5923,,9
1481,2,9
5925,,9
2963,1,9
5927,,23
741,3,14
5929,,67
2965,1,14
5931,,9
1483,2,50
5933,,50
2967,1,50
5935,,33
371,4,14
5937,,50
2969,1,50
5939,,50
1485,2,14
5941,,14
2971,1,14
5943,,14
743,3,33
5945,,14
2973,1,33
5947,,50
1487,2,33
5949,,33
2975,1,14
5951,,14
93,6,4
5953,,14
2977,1,50
5955,,50
1489,2,14
5957,,14
2979,1,14
5959,,43
745,3,31
5961,,14
2981,1,31
5963,,14
1491,2,31
5965,,31
2983,1,50
5967,,50
373,4,4
5969,,31
2985,1,50
5971,,50
1493,2,4
5973,,4
2987,1,14
5975,,14
747,3,14
5977,,14
2989,1,14
5979,,16
1495,2,14
5981,,14
2991,1,14
5983,,14
187,5,14
5985,,31
2993,1,14
5987,,14
1497,2,14
5989,,14
2995,1,14
5991,,31
749,3,14
5993,,26
2997,1,14
5995,,26
1499,2,14
5997,,14
2999,1,14
5999,,67
375,4,14
6001,,14
3001,1,11
6003,,11
1501,2,14
6005,,14
3003,1,11
6007,,11
751,3,50
6009,,31
3005,1,50
6011,,11
1503,2,50
6013,,50
3007,1,55
6015,,55
47,7,38
6017,,67
3009,1,11
6019,,11
1505,2,11
6021,,11
3011,1,11
6023,,11
753,3,4
6025,,31
3013,1,4
6027,,67
1507,2,4
6029,,4
3015,1,31
6031,,31
377,4,21
6033,,11
3017,1,11
6035,,11
1509,2,21
6037,,21
3019,1,21
6039,,21
755,3,21
6041,,21
3021,1,21
6043,,43
1511,2,31
6045,,31
3023,1,31
6047,,31
189,5,38
6049,,21
3025,1,21
6051,,21
1513,2,21
6053,,21
3027,1,21
6055,,31
757,3,38
6057,,67
3029,1,38
6059,,50
1515,2,50
6061,,50
3031,1,50
6063,,50
379,4,19
6065,,4
3033,1,4
6067,,4
1517,2,19
6069,,19
3035,1,55
6071,,55
759,3,19
6073,,19
3037,1,19
6075,,19
1519,2,55
6077,,55
3039,1,55
6079,,21
95,6,38
6081,,19
3041,1,55
6083,,55
1521,2,38
6085,,38
3043,1,38
6087,,55
761,3,9
6089,,19
3045,1,9
6091,,9
1523,2,9
6093,,9
3047,1,19
6095,,19
381,4,38
6097,,9
3049,1,43
6099,,43
1525,2,38
6101,,38
3051,1,55
6103,,55
763,3,55
6105,,38
3053,1,55
6107,,55
1527,2,55
6109,,55
3055,1,31
6111,,31
191,5,14
6113,,55
3057,1,38
6115,,38
1529,2,19
6117,,19
3059,1,19
6119,,19
765,3,14
6121,,62
3061,1,14
6123,,67
1531,2,19
6125,,19
3063,1,19
6127,,19
383,4,14
6129,,14
3065,1,55
6131,,55
1533,2,14
6133,,14
3067,1,19
6135,,19
767,3,19
6137,,43
3069,1,19
6139,,43
1535,2,19
6141,,19
3071,1,55
6143,,55
3,11,2
6145,,14
3073,1,38
6147,,38
1537,2,55
6149,,55
3075,1,55
6151,,38
769,3,9
6153,,31
3077,1,9
6155,,55
1539,2,9
6157,,9
3079,1,55
6159,,55
385,4,9
6161,,9
3081,1,55
6163,,55
1541,2,9
6165,,9
3083,1,9
6167,,9
771,3,9
6169,,38
3085,1,9
6171,,96
1543,2,38
6173,,38
3087,1,38
6175,,50
193,5,43
6177,,38
3089,1,9
6179,,9
1545,2,19
6181,,19
3091,1,19
6183,,55
773,3,43
6185,,31
3093,1,43
6187,,19
1547,2,9
6189,,9
3095,1,9
6191,,60
387,4,43
6193,,67
3097,1,67
6195,,67
1549,2,43
6197,,43
3099,1,48
6199,,48
775,3,55
6201,,9
3101,1,55
6203,,31
1551,2,55
6205,,55
3103,1,31
6207,,31
97,6,43
6209,,55
3105,1,55
6211,,55
1553,2,43
6213,,43
3107,1,43
6215,,19
777,3,9
6217,,38
3109,1,9
6219,,43
1555,2,9
6221,,9
3111,1,9
6223,,9
389,4,43
6225,,9
3113,1,31
6227,,31
1557,2,43
6229,,43
3115,1,19
6231,,19
779,3,19
6233,,19
3117,1,19
6235,,67
1559,2,19
6237,,19
3119,1,14
6239,,14
195,5,43
6241,,14
3121,1,19
6243,,19
1561,2,19
6245,,19
3123,1,19
6247,,67
781,3,43
6249,,55
3125,1,43
6251,,38
1563,2,55
6253,,55
3127,1,55
6255,,38
391,4,43
6257,,43
3129,1,38
6259,,38
1565,2,43
6261,,43
3131,1,38
6263,,38
783,3,43
6265,,28
3133,1,43
6267,,19
1567,2,19
6269,,19
3135,1,19
6271,,38
49,7,7
6273,,19
3137,1,9
6275,,9
1569,2,9
6277,,9
3139,1,9
6279,,36
785,3,43
6281,,19
3141,1,43
6283,,55
1571,2,43
6285,,43
3143,1,36
6287,,36
393,4,19
6289,,19
3145,1,19
6291,,19
1573,2,19
6293,,19
3147,1,43
6295,,43
787,3,19
6297,,19
3149,1,19
6299,,19
1575,2,19
6301,,19
3151,1,19
6303,,55
197,5,7
6305,,19
3153,1,19
6307,,19
1577,2,31
6309,,31
3155,1,31
6311,,36
789,3,7
6313,,55
3157,1,7
6315,,19
1579,2,43
6317,,43
3159,1,43
6319,,72
395,4,26
6321,,55
3161,1,55
6323,,55
1581,2,26
6325,,26
3163,1,16
6327,,16
791,3,26
6329,,55
3165,1,26
6331,,16
1583,2,60
6333,,60
3167,1,60
6335,,55
99,6,7
6337,,16
3169,1,16
6339,,16
1585,2,26
6341,,26
3171,1,26
6343,,16
793,3,26
6345,,26
3173,1,26
6347,,9
1587,2,26
6349,,26
3175,1,72
6351,,72
397,4,7
6353,,16
3177,1,16
6355,,16
1589,2,7
6357,,7
3179,1,26
6359,,26
795,3,36
6361,,36
3181,1,36
6363,,26
1591,2,36
6365,,36
3183,1,19
6367,,19
199,5,43
6369,,36
3185,1,7
6371,,7
1593,2,43
6373,,43
3187,1,43
6375,,72
797,3,43
6377,,26
3189,1,43
6379,,26
1595,2,24
6381,,24
3191,1,24
6383,,72
399,4,43
6385,,43
3193,1,9
6387,,9
1597,2,43
6389,,43
3195,1,24
6391,,24
799,3,24
6393,,60
3197,1,24
6395,,43
1599,2,24
6397,,24
3199,1,60
6399,,60
25,8,7
6401,,43
3201,1,60
6403,,60
1601,2,19
6405,,19
3203,1,19
6407,,60
801,3,19
6409,,43
3205,1,19
6411,,14
1603,2,19
6413,,19
3207,1,14
6415,,14
401,4,4
6417,,19
3209,1,24
6419,,24
1605,2,4
6421,,4
3211,1,43
6423,,43
803,3,4
6425,,43
3213,1,4
6427,,24
1607,2,60
6429,,60
3215,1,60
6431,,43
201,5,4
6433,,19
3217,1,24
6435,,24
1609,2,24
6437,,24
3219,1,24
6439,,60
805,3,4
6441,,43
3221,1,4
6443,,24
1611,2,4
6445,,4
3223,1,4
6447,,24
403,4,4
6449,,19
3225,1,19
6451,,19
1613,2,4
6453,,4
3227,1,36
6455,,36
807,3,24
6457,,60
3229,1,24
6459,,24
1615,2,24
6461,,24
3231,1,60
6463,,60
101,6,7
6465,,4
3233,1,60
6467,,60
1617,2,14
6469,,14
3235,1,14
6471,,60
809,3,14
6473,,43
3237,1,14
6475,,14
1619,2,14
6477,,14
3239,1,43
6479,,43
405,4,7
6481,,60
3241,1,60
6483,,60
1621,2,7
6485,,7
3243,1,14
6487,,14
811,3,48
6489,,14
3245,1,48
6491,,60
1623,2,48
6493,,48
3247,1,14
6495,,14
203,5,12
6497,,43
3249,1,48
6499,,48
1625,2,48
6501,,48
3251,1,48
6503,,19
813,3,12
6505,,48
3253,1,12
6507,,14
1627,2,24
6509,,24
3255,1,24
6511,,24
407,4,12
6513,,12
3257,1,14
6515,,14
1629,2,12
6517,,12
3259,1,14
6519,,14
815,3,48
6521,,65
3261,1,48
6523,,72
1631,2,48
6525,,48
3263,1,24
6527,,24
51,7,7
6529,,60
3265,1,48
6531,,48
1633,2,48
6533,,48
3267,1,48
6535,,48
817,3,12
6537,,36
3269,1,12
6539,,60
1635,2,12
6541,,12
3271,1,48
6543,,48
409,4,12
6545,,48
3273,1,48
6547,,48
1637,2,12
6549,,12
3275,1,48
6551,,48
819,3,12
6553,,48
3277,1,12
6555,,14
1639,2,36
6557,,36
3279,1,36
6559,,14
205,5,7
6561,,24
3281,1,24
6563,,24
1641,2,24
6565,,24
3283,1,24
6567,,24
821,3,7
6569,,77
3285,1,7
6571,,19
1643,2,24
6573,,24
3287,1,24
6575,,24
411,4,48
6577,,48
3289,1,48
6579,,48
1645,2,48
6581,,48
3291,1,48
6583,,48
823,3,48
6585,,48
3293,1,48
6587,,60
1647,2,48
6589,,48
3295,1,48
6591,,89
103,6,31
6593,,43
3297,1,43
6595,,43
1649,2,7
6597,,7
3299,1,7
6599,,33
825,3,48
6601,,24
3301,1,48
6603,,12
1651,2,48
6605,,48
3303,1,24
6607,,24
413,4,31
6609,,48
3305,1,14
6611,,14
1653,2,31
6613,,31
3307,1,24
6615,,24
827,3,12
6617,,12
3309,1,12
6619,,48
1655,2,12
6621,,12
3311,1,60
6623,,60
207,5,31
6625,,24
3313,1,31
6627,,31
1657,2,24
6629,,24
3315,1,24
6631,,48
829,3,31
6633,,24
3317,1,31
6635,,24
1659,2,12
6637,,12
3319,1,12
6639,,24
415,4,48
6641,,31
3321,1,36
6643,,36
1661,2,48
6645,,48
3323,1,41
6647,,41
831,3,48
6649,,60
3325,1,48
6651,,12
1663,2,24
6653,,24
3327,1,24
6655,,60
13,9,2
6657,,60
3329,1,31
6659,,31
1665,2,65
6661,,65
3331,1,65
6663,,21
833,3,7
6665,,31
3333,1,7
6667,,65
1667,2,7
6669,,7
3335,1,65
6671,,65
417,4,48
6673,,7
3337,1,21
6675,,21
1669,2,48
6677,,48
3339,1,31
6679,,31
835,3,48
6681,,31
3341,1,48
6683,,31
1671,2,12
6685,,12
3343,1,12
6687,,14
209,5,12
6689,,12
3345,1,48
6691,,48
1673,2,31
6693,,31
3347,1,31
6695,,12
837,3,12
6697,,31
3349,1,12
6699,,48
1675,2,48
6701,,48
3351,1,48
6703,,31
419,4,12
6705,,12
3353,1,12
6707,,12
1677,2,12
6709,,12
3355,1,31
6711,,31
839,3,29
6713,,48
3357,1,29
6715,,48
1679,2,29
6717,,29
3359,1,48
6719,,48
105,6,12
6721,,12
3361,1,12
6723,,12
1681,2,12
6725,,12
3363,1,12
6727,,14
841,3,12
6729,,48
3365,1,12
6731,,12
1683,2,12
6733,,12
3367,1,29
6735,,29
421,4,12
6737,,65
3369,1,65
